Provider ID,Provider Case,Provider Name,License ID,Current License Start Date,Current License End Date,License Type,Provider Program Type,Address 1,Address 2,Provider Town,Zip Code,Phone Number,Email Address,County,AHS District,Total Licensed Capacity,Infant Licensed Capacity,Toddler Licensed Capacity,Preschool Licensed Capacity,School Age Licensed Capacity,Special Services Status,Provider Referral Status,Current STARS Level,Reported Food Program Participation,Accreditation,Accreditation Start Date,Accreditation End Date,Reported Desired Infant Capacity,Reported Desired Toddler Capacity,Reported Desired Preschool Capacity,Reported Desired School Age Capacity,Reported Infant Vacancies,Reported Toddler Vacancies,Reported Preschool Vacancies,Reported School Age Vacancies,Date Capacity and Vacancies Reported,Special Schedule,Usual Program Start,Usual Program End,Location 1,Prequalified Prekindgarten Program,Prequalified Prekindgarten Start Date,Prequalified Prekindgarten End Date
4418,3208,SOAR After School Program Parent Site@ Brandon,1797,10/18/2015,10/15/2016,Licensed Provider,Licensed - School Age,17 Neshobe Circle,0,Brandon,05733,(802) 247-3721,nbird@rnesu.org,Rutland,RDO,80,0,0,0,80,Yes,Active,3 Star,0,,,,0,0,0,80,0,0,0,20,10/01/2015,,2:30 PM,5:15 PM,"17 Neshobe Circle
Brandon, Vermont 05733
(43.826361, -73.054471)",,,
3426,2447,Mettawee Early Education Center,1496,01/11/2015,01/23/2016,Licensed Provider,Licensed - Early Childhood,5788 VT Rte 153,0,Pawlet,05255,(802) 645-9009,pwaterhouse@brsu.org,Rutland,RDO,20,0,0,20,0,Yes,Active,5 Star,0,,,,0,0,15,0,0,0,0,0,01/03/0001,,7:45 AM,3:30 PM,"5788 VT Rte 153
Pawlet, Vermont 05255
(43.384395, -73.225815)",Prequalified PreK Program - Public School,03/09/2015 12:00:00 AM,03/09/2018 12:00:00 AM
133922,86231,Fisher  Elementary Afterschool Program,38693,11/01/2015,11/12/2016,Licensed Provider,Licensed - School Age,504 East Arlington Road,0,Arlington,05250,(802) 375-6409,lacosted@bvsu.org,Bennington,TDO,30,0,0,0,30,No,Inactive,,0,,,,0,0,0,39,0,0,0,0,10/30/2014,,3:00 PM,5:30 PM,"504 East Arlington Road
Arlington, Vermont 05250
(43.066361, -73.152692)",,,
165697,126125,"Roberts, Elizabeth",55754,08/09/2015,08/06/2016,Registered Home,Registered,320 Jarvis Road,0,Weathersfield,05151,(802) 282-9420,sweetsproutsdaycare2006@mail.com,Windsor,SDO,0,0,0,0,0,Yes,Active,3 Star,1,,,,2,2,2,4,2,0,0,0,12/09/2015,,6:30 AM,5:30 PM,"320 Jarvis Road
Weathersfield, Vermont 05151
(43.412643, -72.456283)",,,
147442,95153,Stepping Stones Early Learning Center,44564,12/27/2015,12/24/2016,Licensed Provider,Licensed - Early Childhood,3757 Richville Road,0,Manchester,05255,(802) 366-1024,steppingstonesvt@gmail.com,Bennington,TDO,36,12,10,10,4,Yes,Active,4 Star,0,,,,12,8,16,10,12,1,4,1,10/28/2015,,7:30 AM,5:30 PM,"3757 Richville Road
Manchester, Vermont 05255
(43.172513, -73.048748)",,,
2860,91420,"Pope, Deborah",41073,01/25/2015,02/20/2016,Registered Home,Registered,65 Casey Lane,0,Colchester,05446,(802) 862-5446,dpope11111@aol.com,Chittenden,BDO,0,0,0,0,0,No,Active,,0,,,,2,2,2,4,2,0,0,0,09/14/2015,,7:00 AM,5:00 PM,"65 Casey Lane
Colchester, Vermont 05446
(44.55224, -73.279079)",,,
4601,3355,"Sousis, Donna",V04-253,11/29/2015,11/26/2016,Registered Home,Registered,154 Jackson Cross Road,0,Pownal,05261,(802) 753-7029,gilanddonna@comcast.net,Bennington,TDO,0,0,0,0,0,Yes,Active,,0,,,,2,2,2,4,2,1,1,1,10/28/2015,,6:00 AM,4:30 PM,"154 Jackson Cross Road
Pownal, Vermont 05261
(42.812399, -73.213573)",,,
3422,2445,Squeaky Sneakers - Bellows Falls ,1491,02/08/2015,02/06/2016,Licensed Provider,Licensed - Early Childhood,1 Hospital Court ,0,Rockingham,05101,(802) 463-4795,ameliastruthers@hotmail.com,Windham,SDO,19,4,5,10,0,Yes,Active,4 Star,0,,,,4,5,10,0,4,0,0,0,12/23/2015,,6:30 AM,5:30 PM,"1 Hospital Court
Rockingham, Vermont 05101
(43.126965, -72.444443)",Prequalified PreK Program - Privately Operated,04/02/2015 12:00:00 AM,04/02/2018 12:00:00 AM
3754,2674,Neshobe Preschool,1641,12/13/2015,12/10/2016,Licensed Provider,Licensed - Early Childhood,17 Neshobe Circle,0,Brandon,05733,(802) 247-3721,wfjeld@rnesu.org,Rutland,RDO,34,0,0,34,0,Yes,Active,5 Star,0,,,,0,0,34,0,0,0,5,0,11/23/2015,,8:45 AM,11:15 AM,"17 Neshobe Circle
Brandon, Vermont 05733
(43.826361, -73.054471)",Prequalified PreK Program - Public School,04/30/2015 12:00:00 AM,04/30/2018 12:00:00 AM
3597,2568,Gan Yeladim Preschool,1574,06/28/2015,06/25/2016,Licensed Provider,Licensed - Early Childhood,57 South Williams Street,0,Burlington,05401,(802) 859-9317,lisa@chabadvt.org,Chittenden,BDO,42,12,8,22,0,No,Active,,0,,,,0,8,18,0,0,0,0,0,10/16/2015,,7:30 AM,5:30 PM,"57 South Williams Street
Burlington, Vermont 05401
(44.479089, -73.203244)",,,
3637,2598,"Ultimate Fitness, Inc.",1590,07/26/2015,07/23/2016,Licensed Provider,Licensed - School Age,36 Bombardier Road,0,Milton,05468,(802) 893-7811,lisaa551@myfairpoint.net,Chittenden,BDO,20,0,0,0,20,No,Active,,0,,,,0,0,0,20,0,0,0,3,05/14/2014,,8:00 AM,5:00 PM,"36 Bombardier Road
Milton, Vermont 05468
(44.619385, -73.123189)",,,
3678,2624,Lamoille Family Center Child Care Program,1614,09/20/2015,10/15/2016,Licensed Provider,Licensed - Early Childhood,480 Cady's Falls Road,0,Morrisville,05661,(802) 888-5229,cteske@lamoillefamilycenter.org,Lamoille,VDO,8,8,0,0,0,Yes,Active,5 Star,0,,,,4,4,0,0,4,0,0,0,12/01/2015,,8:00 AM,4:00 PM,"480 Cady's Falls Road
Morrisville, Vermont 05661
(44.562297, -72.614655)",,,
230148,157285,Y Early Childhood Program at Underhill Central,66377,08/23/2015,08/20/2016,Licensed Provider,Licensed - Early Childhood,6 Irish Settlement Rd.,0,Underhill,05489,(802) 652-8148,ggowen@gbymca.org,Chittenden,BDO,16,0,0,16,0,No,Inactive,,1,,,,0,0,16,0,0,0,0,0,01/03/0001,,,,"6 Irish Settlement Rd.
Underhill, Vermont 05489
(44.510087, -72.893909)",,,
3004,2132,"Bashaw, Laurie",M96-485,12/13/2015,12/10/2016,Registered Home,Registered,58 Stirrup Circle,0,Williston,05495,(802) 879-6527,lauriebkids@aol.com,Chittenden,BDO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,2,2,1,08/03/2015,,7:30 AM,5:15 PM,"58 Stirrup Circle
Williston, Vermont 05495
(44.473619, -73.110126)",,,
143672,92460,EJ's Kids Klub Inc,44502,11/01/2015,11/12/2016,Licensed Provider,Licensed - Early Childhood,45 Avenue D,0,Williston,05495,(802) 860-1151,directors@ejskidsklub.comcastbiz.net,Chittenden,BDO,140,32,20,65,23,Yes,Active,4 Star,0,,,,32,20,65,23,32,0,0,5,10/14/2015,,6:45 AM,5:45 PM,"45 Avenue D
Williston, Vermont 05495
(44.463402, -73.120341)",Prequalified PreK Program - Privately Operated,09/30/2015 12:00:00 AM,09/30/2018 12:00:00 AM
18551,9573,"Lacey, Christine",13007,07/12/2015,07/09/2016,Registered Home,Registered,21 Fairfield Drive,Apt 21,Burlington,05408,(802) 503-5098,cllacey@mail.com,Chittenden,BDO,0,0,0,0,0,Yes,Active,,0,,,,2,2,2,4,2,1,1,0,07/20/2015,,8:30 AM,5:00 PM,"21 Fairfield Drive
Burlington, Vermont 05408
(44.520985, -73.2671)",,,
77802,37917,"Farmhouse Nursery School, The",22645,11/15/2015,11/12/2016,Licensed Provider,Licensed - Early Childhood,1 Monument Circle,0,Bennington,05201,(802) 442-6103,dockum@yahoo.com,Bennington,TDO,25,0,0,25,0,Yes,Active,5 Star,0,,,,0,0,41,0,0,0,10,0,12/23/2015,,8:00 AM,1:00 PM,"1 Monument Circle
Bennington, Vermont 05201
(42.888776, -73.214819)",Prequalified PreK Program - Privately Operated,03/23/2015 12:00:00 AM,03/23/2018 12:00:00 AM
2359,1673,"Burlington City Kids After School Program Edmunds, School",548,11/29/2015,11/26/2016,Licensed Provider,Licensed - School Age,299 Main Street,Edmunds Elementary School,Burlington,05401,(802) 316-0195,shcarter@burlingtonvt.gov,Chittenden,BDO,150,0,0,0,150,Yes,Active,5 Star,0,,,,0,0,0,32,0,0,0,3,07/10/2015,,8:00 AM,5:30 PM,"299 Main Street
Burlington, Vermont 05401
(44.476138, -73.207334)",,,
4758,124096,"Oberg, Ashley",55699,08/09/2015,08/06/2016,Registered Home,Registered,216 Dorr Drive,0,Rutland,05701,(802) 353-1888,hotshotvt@comcast.net,Rutland,RDO,0,0,0,0,0,No,Active,1 Star,0,,,,2,2,2,4,2,1,1,2,10/14/2015,,7:00 AM,5:00 PM,"216 Dorr Drive
Rutland, Vermont 05701
(43.593194, -72.992588)",,,
94172,172325,"Boyd, Kimberly",67515,09/20/2015,10/01/2016,Registered Home,Registered,765 Jones Brook Road,0,Berlin,05602,(802) 229-9517,kboyd76@comcast.net,Washington ,MDO,0,0,0,0,0,No,Inactive,,0,,,,2,2,2,4,2,0,0,0,01/03/0001,,,,"765 Jones Brook Road
Berlin, Vermont 05602
(44.258683, -72.644002)",,,
2944,73040,"Rollo, Melissa",34820,11/01/2015,12/24/2016,Registered Home,Registered,1513 Lower Newton Road,0,St Albans,05478,(802) 782-8109,melissa_rollo@comcast.net,Franklin,ADO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,1,1,1,01/08/2016,,5:00 AM,4:00 PM,"1513 Lower Newton Road
St Albans, Vermont 05478
(44.83635, -73.098774)",,,
28197,173165,"Burns, Nicole",68114,10/18/2015,10/15/2016,Registered Home,Registered,209 Forest Heights,0,Sheldon,05483,(802) 782-9177,nb.angel.eyes29@gmail.com,Franklin,ADO,0,0,0,0,0,No,Inactive,,0,,,,2,2,2,4,2,0,0,0,01/03/0001,,,,"209 Forest Heights
Sheldon, Vermont 05483
(44.909617, -72.941849)",,,
3982,2856,"Green Mountain Montessori School, Inc.",1706,12/13/2015,12/10/2016,Licensed Provider,Licensed - Early Childhood,8 Jericho Road,0,Essex,05452,(802) 879-9114,shireen@gmmontessori.org,Chittenden,BDO,37,0,0,34,3,Yes,Active,3 Star,0,,,,0,0,6,18,0,0,3,0,10/12/2015,,8:00 AM,5:30 PM,"8 Jericho Road
Essex, Vermont 05452
(44.511026, -73.058244)",Prequalified PreK Program - Privately Operated,06/02/2015 12:00:00 AM,06/02/2018 12:00:00 AM
4484,3266,Village Kids at Fleming,1822,01/25/2015,01/23/2016,Licensed Provider,Licensed - School Age,21 Prospect Street,0,Essex,05452,(802) 878-1375,asollace@ccsuvt.org,Chittenden,BDO,59,0,0,0,59,Yes,Active,2 Star,0,,,,0,0,0,59,0,0,0,3,07/10/2015,,7:30 AM,6:00 PM,"21 Prospect Street
Essex, Vermont 05452
(44.494421, -73.113777)",,,
108680,64524,"Graham, Jane",33181,11/29/2015,11/26/2016,Registered Home,Registered,5 Newport Drive,0,Rutland,05701,(802) 345-5769,JMgraham61@comcast.net,Rutland,RDO,0,0,0,0,0,Yes,Active,2 Star,0,,,,2,2,2,4,2,0,0,0,11/06/2015,,7:30 AM,5:30 PM,"5 Newport Drive
Rutland, Vermont 05701
(43.612534, -72.959796)",,,
141265,149884,"Young, Michelle",61454,07/12/2015,08/06/2016,Registered Home,Registered,839 East Ridge Road,0,Burke,05871,(802) 673-4806,young.michelle919@yahoo.com,Caledonia,JDO,0,0,0,0,0,Yes,Active,3 Star,1,,,,2,2,2,4,2,0,1,0,12/24/2015,,7:00 AM,5:30 PM,"839 East Ridge Road
Burke, Vermont 05871
(44.666468, -71.983791)",,,
76329,86992,"Fleurie, Lori",39367,10/04/2015,10/15/2016,Registered Home,Registered,40 Hatties Hill Road,0,Danville,05873,(802) 684-3980,lori_137@yahoo.com,Caledonia,JDO,0,0,0,0,0,No,Active,,0,,,,2,2,2,4,2,0,0,0,12/24/2015,,5:30 AM,6:30 PM,"40 Hatties Hill Road
Danville, Vermont 05873
(44.410065, -72.195734)",,,
3840,2749,"LaRose, Marlene",V02-515,09/06/2015,10/01/2016,Registered Home,Registered,132 Monroe Street,0,Middlebury,05753,(802) 388-9367,marlene_larose@yahoo.com,Addison,YDO,0,0,0,0,0,Yes,Active,1 Star,0,,,,2,0,4,0,2,0,0,0,10/07/2015,,7:00 AM,5:00 PM,"132 Monroe Street
Middlebury, Vermont 05753
(44.007349, -73.158196)",,,
142649,166402,"Lawley, Rachael",66796,08/23/2015,08/20/2016,Registered Home,Registered,431 Dover Road,0,Newfane,05351,(802) 275-2120,rach_probegt@yahoo.com,Windham,LDO,0,0,0,0,0,No,Active,,0,,,,2,2,2,4,2,4,0,4,08/31/2015,,7:00 AM,5:30 PM,"431 Dover Road
Newfane, Vermont 05351
(42.933964, -72.711602)",,,
3805,2717,CEBA Kids Club,840,10/18/2015,10/29/2016,Licensed Provider,Licensed - School Age,84 Grange Hall Road,Clarendon Elementary School,Clarendon,05759,(802) 775-3264,cbecker@rssu.org,Rutland,RDO,60,0,0,0,60,Yes,Active,,0,,,,0,0,9,9,0,0,9,9,01/03/0001,,6:30 AM,5:30 PM,"84 Grange Hall Road
Clarendon, Vermont 05759
(43.563667, -72.967717)",,,
2700,1909,"MacLaren, Dawna",A92-561,12/13/2015,12/10/2016,Registered Home,Registered,785 Upper Road,0,Plainfield,05667,(802) 454-7839,sdmaclaren@aol.com,Washington ,MDO,0,0,0,0,0,Yes,Active,,0,,,,0,3,3,4,0,0,0,0,11/20/2015,,6:30 AM,5:00 PM,"785 Upper Road
Plainfield, Vermont 05667
(44.260175, -72.425736)",,,
167105,109131,Elm Lea Childcare,50437,07/26/2015,07/23/2016,Licensed Provider,Licensed - Early Childhood,373 Houghton Brook Road,0,Putney,05346,(802) 387-8585,sharkins@putneyschool.org,Windham,LDO,12,4,4,4,0,Yes,Active,2 Star,0,,,,4,4,4,0,4,0,0,0,11/16/2015,,7:30 AM,5:00 PM,"373 Houghton Brook Road
Putney, Vermont 05346
(42.984127, -72.557076)",,,
3871,2771,Sheldon Laboratory Preschool Project,1669,11/15/2015,11/12/2016,Licensed Provider,Licensed - Early Childhood,78 Poor Farm Road,Sheldon Elementary School,Sheldon,05488,(802) 933-4909,kpavlins@gmail.com,Franklin,ADO,17,0,0,17,0,Yes,Active,4 Star,0,,,,0,0,17,0,0,0,7,0,01/03/0001,,8:00 AM,2:15 PM,"78 Poor Farm Road
Sheldon, Vermont 05488
(44.901161, -72.968603)",Prequalified PreK Program - Public School,03/09/2015 12:00:00 AM,03/09/2018 12:00:00 AM
35325,16315,St. Paul's Pre-Kindergarten,13870,10/18/2015,10/15/2016,Licensed Provider,Licensed - Early Childhood,54 Eastern Avenue,0,Barton,05822,(802) 525-6578,stpaulscatholicschools@yahoo.com,Orleans,NDO,33,0,0,15,18,Yes,Inactive,,0,,,,0,0,15,5,0,0,0,0,12/07/2015,,6:00 AM,5:30 PM,"54 Eastern Avenue
Barton, Vermont 05822
(44.747913, -72.174653)",,,
2935,49742,"Ingalls, Nancy",28626,06/28/2015,06/25/2016,Registered Home,Registered,641 Walker Mountain Road,0,Clarendon,05759,(802) 773-6968,nancyjingalls@comcast.net,Rutland,RDO,0,0,0,0,0,No,Active,2 Star,0,,,,2,2,2,4,2,0,0,0,01/03/0001,,,,"641 Walker Mountain Road
Clarendon, Vermont 05759
(43.524177, -72.983737)",,,
196064,128602,New Beginnings Too,57454,11/01/2015,10/29/2016,Licensed Provider,Licensed - Early Childhood,281 Brainerd Street,0,Danville,05828,(802) 684-2500,dbakervt@aol.com,Caledonia,JDO,15,0,0,15,0,Yes,Active,,0,,,,0,0,15,0,0,0,0,0,12/24/2015,,,,"281 Brainerd Street
Danville, Vermont 05828
(44.408667, -72.136013)",,,
202042,133386,"Tourville, Carrie",57934,11/29/2015,11/26/2016,Registered Home,Registered,279 Bronson Road,0,Georgia,05478,(802) 524-4498,cltourville@comcast.net,Franklin,ADO,0,0,0,0,0,No,Active,1 Star,0,,,,0,3,3,1,0,0,0,1,03/30/2015,,7:00 AM,5:00 PM,"279 Bronson Road
Georgia, Vermont 05478
(44.781967, -73.12812)",,,
2907,2061,"Cricket Club, The",1153,02/08/2015,02/07/2016,Licensed Provider,Licensed - Non-Recurring,62 Mad River Resort Road ,0,Fayston,05673,(802) 496-3551,callie@madriverglen.com,Washington ,MDO,22,6,10,6,0,No,Active,,0,,,,6,8,8,0,6,0,0,0,01/03/0001,,8:15 AM,4:00 PM,"62 Mad River Resort Road
Fayston, Vermont 05673
(44.202358, -72.91794)",,,
3229,2307,"Burlington Children's Space, Inc.",1392,11/29/2015,11/26/2016,Licensed Provider,Licensed - Early Childhood,241 North Winooski Avenue,0,Burlington,05401,(802) 658-1500,ruthie.vargas@gmail.com,Chittenden,BDO,47,14,8,25,0,Yes,Active,5 Star,0,NAEYC,03/31/2013,04/01/2018,14,8,24,0,14,0,0,0,10/14/2015,,7:30 AM,5:30 PM,"241 North Winooski Avenue
Burlington, Vermont 05401
(44.486871, -73.209139)",Prequalified PreK Program - Privately Operated,03/09/2015 12:00:00 AM,03/09/2018 12:00:00 AM
98726,54220,Holland Elementary Pre-School,28983,07/26/2015,07/23/2016,Licensed Provider,Licensed - Early Childhood,26 School Road,0,Holland,05830,(802) 895-4455,kelli.dean@ncsuvt.org,Orleans,NDO,15,0,0,15,0,No,Inactive,4 Star,0,,,,0,0,15,0,0,0,6,0,12/08/2015,,12:30 PM,3:00 PM,"26 School Road
Holland, Vermont 05830
(44.97308, -72.013155)",,,
3800,97205,"Severance, Teresa",44684,11/15/2015,11/12/2016,Registered Home,Registered,291 Thompson Road,0,Shelburne,05482,(802) 343-0471,terispirit2002@yahoo.com,Chittenden,BDO,0,0,0,0,0,No,Active,4 Star,0,,,,0,0,6,0,0,0,3,0,08/14/2015,,7:30 AM,5:00 PM,"291 Thompson Road
Shelburne, Vermont 05482
(44.376504, -73.210664)",Prequalified PreK Program - Privately Operated,05/04/2015 12:00:00 AM,05/04/2018 12:00:00 AM
220405,151205,"Stannard, Kimberly",62074,09/06/2015,09/17/2016,Registered Home,Registered,1096 Cedar Mountain Rd,0,Fair Haven,05743,(802) 353-2538,mrskstannard@gmail.com,Rutland,RDO,0,0,0,0,0,Yes,Active,1 Star,0,,,,2,2,2,4,2,0,1,3,12/14/2015,,7:00 AM,6:00 PM,"1096 Cedar Mountain Rd
Fair Haven, Vermont 05743
(43.653882, -73.21159)",,,
203703,134764,"TAKE FIVE, LLC.",59039,01/25/2015,01/23/2016,Licensed Provider,Licensed - Early Childhood,142 Mt Aeolus Lane,0,Manchester,05255,(802) 366-1033,info@takefivechildcare.com,Bennington,TDO,33,8,10,13,2,Yes,Inactive,3 Star,0,,,,4,9,15,0,4,0,0,0,10/23/2015,,8:00 AM,5:30 PM,"142 Mt Aeolus Lane
Manchester, Vermont 05255
(43.199912, -73.053602)",Prequalified PreK Program - Privately Operated,06/19/2015 12:00:00 AM,06/19/2018 12:00:00 AM
68731,32600,Mount Holly Elementary School Preschool,22232,11/14/2015,11/12/2016,Licensed Provider,Licensed - Early Childhood,150 School Street,0,Mount Holly,05758,(802) 259-2392,cegagner5@gmail.com,Rutland,RDO,15,0,0,15,0,Yes,Active,5 Star,1,,,,0,0,15,0,0,0,0,0,11/23/5495,,8:00 AM,1:45 PM,"150 School Street
Mount Holly, Vermont 05758
(43.707783, -73.30561)",,,
2331,1654,Middlebury School Age Program,340,07/12/2015,07/09/2016,Licensed Provider,Licensed - School Age,19 Mary Hogan Drive,Mary Hogan Elementary School,Middlebury,05753,(802) 382-1402,ilana@mjccvt.org,Addison,YDO,115,0,0,0,115,Yes,Active,4 Star,0,,,,0,0,0,75,0,0,0,0,10/19/2015,,3:30 PM,5:30 PM,"19 Mary Hogan Drive
Middlebury, Vermont 05753
(44.01236, -73.164347)",,,
7959,84343,"Arnold, Ila",38089,07/12/2015,07/09/2016,Registered Home,Registered,100 Olin Drive,0,Eden,05661,(802) 635-7298,ilaarnold@yahoo.com,Lamoille,VDO,0,0,0,0,0,No,Active,1 Star,0,,,,2,2,2,4,2,0,0,0,11/02/2015,,7:30 AM,5:00 PM,"100 Olin Drive
Eden, Vermont 05661
(44.7126, -72.519078)",,,
81631,149330,"Corey, Sarah",61518,08/09/2015,08/06/2016,Registered Home,Registered,9 A Chapman Road,0,Concord,05824,(802) 376-0191,myemma143@gmail.com,Essex,JDO,0,0,0,0,0,No,Active,,0,,,,2,2,2,4,2,0,0,0,10/23/2015,,,,"9 A Chapman Road
Concord, Vermont 05824
(44.424322, -71.886644)",,,
228413,155415,Y School Age Program @ St. Albans City School,63357,01/25/2015,01/23/2016,Licensed Provider,Licensed - School Age,29 Bellows Street,0,St Albans,05478,(802) 652-8164,ggowen@gbymca.org,Franklin,ADO,26,0,0,0,26,Yes,Inactive,3 Star,0,,,,0,0,0,26,0,0,0,0,01/03/0001,,,,"29 Bellows Street
St Albans, Vermont 05478
(44.819872, -73.091748)",,,
43590,42207,"Jenness, Deanna",27322,06/14/2015,06/11/2016,Registered Home,Registered,1867 VT Route 111,0,Derby,05829,(802) 766-4905,jennesschris@hotmail.com,Orleans,NDO,0,0,0,0,0,Yes,Active,2 Star,0,,,,2,2,2,4,2,0,0,1,12/02/2015,,7:00 AM,5:00 PM,"1867 VT Route 111
Derby, Vermont 05829
(44.944471, -72.097445)",,,
2640,1862,"Stearns, Karen",A91-157,04/19/2015,04/30/2016,Registered Home,Registered,77 Piette Road,0,Hinesburg,05461,(802) 482-2557,donandkaren@gmavt.net,Chittenden,BDO,0,0,0,0,0,No,Active,,0,,,,1,1,1,1,1,0,0,0,12/12/2014,,,,"77 Piette Road
Hinesburg, Vermont 05461
(44.343705, -73.086362)",,,
2446,1736,"Dewey, Melanie",A89-174,03/22/2015,04/16/2016,Registered Home,Registered,62 Dewey Blvd,0,Randolph,05060,(802) 728-5033,melandolivia@yahoo.com,Orange,HDO,0,0,0,0,0,Yes,Active,2 Star,0,,,,2,2,2,4,2,0,0,0,10/30/2015,,7:00 AM,5:00 PM,"62 Dewey Blvd
Randolph, Vermont 05060
(43.930455, -72.685794)",,,
155331,101209,"Early Years Child Development Center, LLC",44380,11/15/2015,11/12/2016,Licensed Provider,Licensed - Early Childhood,1815 Main Street,553 Clay Point Road,Colchester,05446,(802) 878-1188,juliebrigante@yahoo.com ,Chittenden,BDO,10,0,10,0,0,No,Inactive,,0,,,,0,10,0,0,0,0,2,0,09/09/2015,,6:30 AM,5:30 PM,"1815 Main Street
Colchester, Vermont 05446
(44.535767, -73.135442)",,,
87937,44539,Champlain Islands Parent Child Center-South,33180,11/29/2015,11/26/2016,Licensed Provider,Licensed - Early Childhood,114 South Street,0,South Hero,05486,(802) 372-4704,jenn.lestage@cipcc.org,Grand Isle,ADO,42,16,8,18,0,Yes,Active,5 Star,0,NAEYC,02/01/2013,02/01/2018,8,16,18,18,8,0,0,0,12/30/2015,,7:00 AM,5:30 PM,"114 South Street
South Hero, Vermont 05486
(44.630369, -73.302604)",Prequalified PreK Program - Privately Operated,05/04/2015 12:00:00 AM,05/04/2018 12:00:00 AM
2516,1786,"Conley, Theresa",A90-706,11/01/2015,10/29/2016,Registered Home,Registered,86 Lori Lane,0,Burlington,05408,(802) 862-1735,tacon@comcast.net,Chittenden,BDO,0,0,0,0,0,Yes,Active,1 Star,0,,,,2,2,2,4,2,0,0,0,07/08/2015,,7:30 AM,5:30 PM,"86 Lori Lane
Burlington, Vermont 05408
(44.519978, -73.245665)",,,
3326,2375,"Mountain Communities Supporting Education, Inc.",1439,11/29/2015,11/26/2016,Licensed Provider,Licensed - School Age,91 VT Route 11,Flood Brook School,Londonderry,05155,(802) 824-4200,chrissy@thecollaborative.us,Windham,SDO,54,0,0,0,54,Yes,Active,,0,,,,0,0,0,54,0,0,0,20,12/22/2015,,7:30 AM,6:00 PM,"91 VT Route 11
Londonderry, Vermont 05155
(43.236446, -72.849241)",,,
180900,118038,Rainbow Playschool @ Woodstock,51674,10/04/2015,10/15/2016,Licensed Provider,Licensed - Early Childhood,54 River Street,0,Woodstock,05091,(802) 457-3629,woodstock.rainbow.playschool@gmail.com,Windsor,HDO,19,2,7,10,0,Yes,Active,4 Star,0,,,,4,10,11,0,4,0,0,0,11/04/2015,,8:00 AM,5:00 PM,"54 River Street
Woodstock, Vermont 05091
(43.622007, -72.526954)",Prequalified PreK Program - Privately Operated,08/30/2015 12:00:00 AM,08/30/2018 12:00:00 AM
2390,1695,Christ the King Early Childhood Program,669,12/13/2015,12/24/2016,Licensed Provider,Licensed - Early Childhood,60 South Main Street,0,Rutland,05701,(802) 773-6820,mallen@cksrutland.org,Rutland,RDO,30,0,0,30,0,No,Active,,0,,,,0,0,12,0,0,0,6,0,03/12/2015,,8:00 AM,2:30 PM,"60 South Main Street
Rutland, Vermont 05701
(43.604417, -72.971482)",,,
3563,2542,"Hunter, Rachel",V01-059,04/05/2015,04/02/2016,Registered Home,Registered,68 County Road,0,Springfield,05150,(802) 886-1070,hunner1@gmail.com,Windsor,SDO,0,0,0,0,0,Yes,Active,5 Star,0,,,,2,2,2,4,2,0,0,0,12/17/2015,,7:00 AM,5:00 PM,"68 County Road
Springfield, Vermont 05150
(43.336261, -72.534119)",Prequalified PreK Program - Privately Operated,02/23/2015 12:00:00 AM,02/23/2018 12:00:00 AM
2949,2094,"Snow-Gifford, Belinda",V96-265,03/07/2015,03/05/2016,Registered Home,Registered,75 Lavender Road,0,Brookfield,05036,(802) 793-3349,happytadpoles@hotmail.com,Orange,MDO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,0,0,0,10/30/2015,,7:00 AM,5:30 PM,"75 Lavender Road
Brookfield, Vermont 05036
(44.003504, -72.599595)",,,
216807,146116,A.C.E. After School at CMS,60554,05/17/2015,05/14/2016,Licensed Provider,Licensed - School Age,425 Blakely Road,0,Colchester,05446,(802) 264-5643,jturmel@colchestervt.gov,Chittenden,BDO,75,0,0,0,75,Yes,Active,,0,,,,0,0,0,75,0,0,0,25,10/23/2015,,2:00 PM,6:00 PM,"425 Blakely Road
Colchester, Vermont 05446
(44.540164, -73.210794)",,,
3476,2480,"Gratton, Lori",V00-215,08/09/2015,08/06/2016,Registered Home,Registered,880 Maple Grove Road,0,Pownal,05201,(802) 447-2510,lorisdaycare05201@yahoo.com,Bennington,TDO,0,0,0,0,0,Yes,Active,5 Star,0,NAFCC,01/15/2015,01/15/2018,2,2,2,4,2,1,0,0,12/23/2015,,6:45 AM,5:00 PM,"880 Maple Grove Road
Pownal, Vermont 05201
(42.819244, -73.179891)",Prequalified PreK Program - Privately Operated,11/24/2015 12:00:00 AM,11/24/2018 12:00:00 AM
221129,149810,Vermonsters Too Learning Center,61118,07/26/2015,07/23/2016,Licensed Provider,Licensed - Early Childhood,131 River Street,0,Rutland,05701,(802) 775-2211,vermonsters2@comcast.net,Rutland,RDO,59,8,20,25,6,Yes,Active,4 Star,0,,,,16,10,27,6,16,2,8,0,10/15/2015,,6:00 AM,6:00 PM,"131 River Street
Rutland, Vermont 05701
(43.601286, -72.985308)",,,
